0.234127 0.684582 1.007766 
0.230206 0.738652 1.019273 
0.243782 0.697572 1.051868 
0.250739 0.724755 1.083738 
0.642928 0.560444 1.222670 
0.211118 0.918869 1.081774 
0.217286 0.965412 1.128866 
0.230008 0.828963 1.055398 
0.283227 0.723160 1.156396 
0.245599 0.725896 1.065109 
0.284907 0.728459 1.096946 
0.286687 0.731276 1.221274 
0.233528 0.831960 1.064888 
0.239071 0.801480 1.069729 
0.489443 0.802070 0.889060 
0.496070 0.809117 0.894479 
0.492628 0.803484 0.897853 
0.464456 0.866803 0.959953 
0.498412 0.809773 0.905401 
0.498281 0.812920 0.907721 
0.499914 0.815582 0.910705 
0.501377 0.817931 0.913440 
0.501776 0.818820 0.911780 
0.752417 0.658687 0.000000 
0.782959 0.622074 0.000000 
0.795908 0.605418 0.000000 
0.752417 0.658687 0.000000 
0.755340 0.655339 0.000001 
0.759576 0.650454 0.000005 
0.752417 0.658687 0.000000 
0.876458 0.481479 0.000000 
0.779920 0.625879 0.000000 
0.857163 0.515046 0.000000 
0.863912 0.189457 0.871718 
0.926612 0.269964 0.910130 
0.937644 0.214705 0.947327 
1.053792 0.187098 1.061478 
0.901532 0.263636 0.920689 
0.902534 0.263156 0.920910 
0.945540 0.216513 0.955304 
0.909377 0.264554 0.928107 
0.910549 0.265077 0.929526 
0.910716 0.265463 0.929177 
0.914520 0.266300 0.933672 
0.935081 0.272431 0.918415 
0.915146 0.267187 0.934853 
0.919090 0.268371 0.938285 
0.919880 0.267844 0.939294 
0.969686 0.282197 0.937247 
0.971143 0.206271 0.982747 
0.921821 0.268093 0.941310 
0.923070 0.271709 0.942804 
0.822170 0.550366 0.700712 
0.828815 0.556178 0.711552 
0.835981 0.556178 0.710209 
0.834534 0.559084 0.712538 
0.835269 0.557915 0.716064 
0.839503 0.558521 0.713201 
0.822098 0.545404 1.116696 
0.837504 0.562434 0.719853 
0.837719 0.561479 0.714972 
0.844207 0.565478 0.708637 
0.839373 0.563076 0.722677 
0.705704 0.000000 0.959358 
0.830572 0.000000 0.865873 
0.719477 0.000000 0.951268 
0.768675 0.000000 0.917511 
0.719478 0.000000 0.951269 
0.748372 0.000000 0.932265 
0.709191 0.000000 0.957332 
0.959593 0.000000 0.705265 
0.845589 0.000000 0.851451 
1.042843 0.000000 0.498893 
0.978936 0.000000 0.671010 
0.872927 0.000000 0.822931 
1.041464 0.000000 0.504091 
1.015610 0.000000 0.587945 
1.035292 0.000000 0.527643 
1.099864 0.162833 0.627877 
1.124624 0.166674 0.647864 
1.139034 0.168632 0.650237 
1.148669 0.166742 0.661427 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.091516 0.000000 1.031169 
0.599318 0.800511 0.000000 
0.606477 0.795102 0.000000 
0.446757 0.894656 0.000000 
0.546169 0.837678 0.000001 
0.367566 0.929997 0.000000 
0.550770 0.834710 0.000017 
0.662492 0.749069 0.000000 
0.699731 0.714407 0.000000 
0.666758 0.745274 0.000000 
0.746389 0.665510 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.182280 0.983247 0.000000 
0.243935 0.969792 0.000000 
0.219790 0.975547 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.115799 0.993276 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.196926 0.980418 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.058636 0.746822 1.106177 
0.042328 0.617938 1.254136 
0.196659 0.753892 1.211604 
0.043388 0.631268 1.270183 
0.013744 0.593422 1.403156 
0.065957 0.816022 1.140183 
0.055077 0.757642 1.172486 
0.060828 0.774746 1.147538 
0.040229 0.692182 1.269958 
0.034603 0.890621 1.198218 
0.043236 0.631191 1.281032 
0.000000 0.000000 1.000000 
0.000000 0.000000 1.000000 
0.000000 0.000000 1.000000 
0.000000 0.000000 1.000000 
0.000000 0.000000 1.000000 
0.000000 0.000000 1.000000 
0.981307 0.463148 0.246104 
0.983758 0.464307 0.246718 
0.984465 0.464730 0.246922 
0.998319 0.672415 0.500374 
1.001407 0.472693 0.251128 
1.003452 0.473789 0.251847 
1.004285 0.475279 0.253190 
1.006292 0.474942 0.252369 
1.007803 0.475933 0.253000 
1.007868 0.476380 0.259374 
1.011356 0.477232 0.253545 
1.012637 0.477922 0.253957 
1.013747 0.474885 0.250259 
1.014733 0.479030 0.254513 
1.017776 0.480338 0.255243 
1.017813 0.480569 0.255450 
1.018323 0.480711 0.255410 
1.018917 0.479012 0.253330 
1.020266 0.481756 0.256072 
0.187024 1.194078 0.759846 
0.212936 1.147946 0.795604 
0.208695 1.133355 0.802370 
0.228023 1.197681 0.767587 
0.094847 1.373619 0.862344 
0.891059 0.453888 0.000000 
0.983729 0.179658 0.000000 
0.952966 0.303093 0.000001 
0.941655 0.336580 0.000000 
0.946623 0.322345 0.000000 
0.946674 0.322194 0.000000 
0.984134 0.177428 0.000000 
0.991330 0.131394 0.000000 
0.965985 0.258640 0.000002 
0.071849 0.973072 0.992834 
0.045748 0.981431 0.950202 
0.035438 0.994837 0.922188 
0.011441 1.074269 1.041309 
0.037204 1.016707 0.937094 
0.009414 1.083024 1.044323 
0.074435 1.000239 1.015439 
0.209382 1.216576 0.930914 
0.038157 1.017145 0.939701 
0.577767 1.017709 0.645357 
0.636579 0.895249 0.690926 
0.643106 0.889410 0.690672 
0.584364 1.019203 0.633668 
0.649338 0.897483 0.697098 
0.669088 0.897962 0.705130 
0.675017 0.898812 0.715326 
0.638723 0.919322 0.707826 
0.644293 0.916573 0.704443 
0.587075 1.023674 0.636619 
