0.000000 0.999877 
0.009193 0.907944 
0.017858 0.872536 
0.026318 0.844974 
0.034437 0.820636 
0.041894 0.805020 
0.049835 0.789887 
0.058574 0.770856 
0.066392 0.755918 
0.073178 0.741127 
0.081260 0.724106 
0.088164 0.712835 
0.096672 0.700203 
0.103744 0.689389 
0.111623 0.680118 
0.119372 0.674155 
0.127363 0.662127 
0.134976 0.656547 
0.142599 0.646802 
0.150664 0.635593 
0.156434 0.623225 
0.164921 0.609196 
0.172139 0.600768 
0.179496 0.593768 
0.186445 0.584080 
0.195275 0.578714 
0.204282 0.574460 
0.210631 0.561534 
0.218195 0.553829 
0.224352 0.541065 
0.227849 0.536259 
0.242428 0.532215 
0.249611 0.523909 
0.257448 0.516774 
0.266058 0.509626 
0.271722 0.499643 
0.280467 0.491164 
0.289120 0.483265 
0.294547 0.482683 
0.306975 0.478117 
0.313083 0.463124 
0.320888 0.452856 
0.324960 0.445781 
0.339943 0.444034 
0.347447 0.435673 
0.351334 0.426599 
0.362550 0.420326 
0.367123 0.419318 
0.381924 0.406104 
0.385311 0.405333 
0.406506 0.391883 
0.409540 0.385329 
0.413620 0.382711 
0.432015 0.371804 
0.436464 0.362645 
0.450558 0.358630 
0.457301 0.349263 
0.461689 0.346292 
0.475661 0.336857 
0.488463 0.332135 
0.491088 0.327527 
0.519452 0.315095 
0.527032 0.313448 
0.538601 0.306056 
0.546463 0.295086 
0.550464 0.286071 
0.561286 0.276333 
0.570680 0.270740 
0.584407 0.264296 
0.592159 0.255504 
0.605187 0.246419 
0.612992 0.246728 
0.635602 0.239349 
0.637121 0.239889 
0.677785 0.185431 
0.677959 0.185483 
0.678248 0.185517 
0.678430 0.185607 
0.678491 0.185616 
0.714826 0.178331 
0.734950 0.173442 
0.758840 0.167510 
0.773859 0.161300 
0.770491 0.145622 
0.782036 0.141188 
0.802707 0.131502 
0.819552 0.116900 
0.835266 0.115043 
0.842302 0.104789 
0.858545 0.095443 
0.867618 0.086228 
0.882116 0.070320 
0.891046 0.066346 
0.906177 0.058450 
0.923874 0.047417 
0.937218 0.039475 
0.954331 0.029638 
0.966967 0.019646 
0.982271 0.010018 
1.000000 0.000000 
