0.232451 0.520799 0.929000 
0.210296 0.593851 0.867788 
0.236913 0.530889 0.946897 
0.237792 0.565560 0.885868 
0.530155 0.484296 0.967948 
0.161090 0.699848 0.979462 
0.176629 0.641417 0.910795 
0.211154 0.597047 0.871931 
0.289886 0.543693 0.888165 
0.246422 0.584230 0.885793 
0.239758 0.568671 0.891104 
0.362014 0.524826 0.940284 
0.210292 0.602017 0.878070 
0.213023 0.601576 0.879071 
0.429763 0.661331 0.748667 
0.388049 0.671051 0.738016 
0.432171 0.664887 0.752738 
0.359063 0.687441 0.740179 
0.371446 0.679814 0.738541 
0.387701 0.673311 0.739775 
0.370147 0.682159 0.740036 
0.395641 0.668903 0.740298 
0.433387 0.666757 0.754856 
0.743950 0.708739 0.095689 
0.782945 0.622091 0.000000 
0.795908 0.605418 0.000000 
0.752417 0.658687 0.000000 
0.755346 0.655326 0.000000 
0.759572 0.650423 0.000000 
0.752417 0.658687 0.000000 
0.876407 0.481571 0.000000 
0.779922 0.625877 0.000000 
0.857157 0.515055 0.000000 
0.727563 0.191258 0.813536 
0.828606 0.256887 0.654760 
0.762264 0.193384 0.747575 
0.783530 0.148789 0.769973 
0.729046 0.192201 0.828137 
0.730595 0.183673 0.755803 
0.770284 0.156096 0.752638 
0.731187 0.189220 0.770626 
0.729101 0.192171 0.826585 
0.731406 0.186648 0.759147 
0.634046 0.419945 0.900625 
0.755990 0.233414 0.720787 
0.738872 0.181031 0.760240 
0.729128 0.193175 0.844908 
0.729307 0.192269 0.828433 
0.820826 0.234486 0.698042 
0.743034 0.182076 0.764567 
0.732767 0.190021 0.771443 
0.803222 0.206493 0.707979 
0.902108 0.600600 0.580963 
0.691963 0.461172 0.696630 
0.733528 0.491063 0.672898 
0.673156 0.447120 0.757128 
0.688722 0.458734 0.753303 
0.753755 0.504087 0.642618 
0.620416 0.411853 0.793472 
0.622297 0.413105 0.794430 
0.650726 0.432551 0.779348 
0.765601 0.512079 0.647061 
0.627454 0.416313 0.820349 
0.592711 0.000000 0.805416 
0.691867 0.000000 0.722025 
0.603292 0.000000 0.797521 
0.642355 0.000000 0.766407 
0.603277 0.000000 0.797531 
0.625988 0.000000 0.779833 
0.595276 0.000000 0.803521 
0.805639 0.000000 0.592407 
0.704629 0.000000 0.709580 
0.901755 0.000000 0.432247 
0.824617 0.000000 0.565691 
0.727326 0.000000 0.686292 
0.900011 0.000000 0.435878 
0.865330 0.000000 0.501215 
0.890917 0.000000 0.454166 
0.909727 0.181476 0.569338 
0.910827 0.181487 0.569963 
0.911004 0.181634 0.570250 
0.913738 0.181964 0.572214 
0.147131 0.000000 0.989117 
0.199619 0.000000 0.979874 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.133521 0.000000 0.991046 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.599344 0.800492 0.000000 
0.606525 0.795064 0.000000 
0.446701 0.894683 0.000000 
0.546158 0.837682 0.000000 
0.367654 0.929963 0.000000 
0.550751 0.834669 0.000000 
0.662491 0.749070 0.000000 
0.699782 0.714357 0.000000 
0.666767 0.745266 0.000000 
0.746389 0.665510 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.182400 0.983224 0.000000 
0.243935 0.969792 0.000000 
0.219901 0.975522 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.115844 0.993267 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.196908 0.980422 0.000000 
0.243935 0.969792 0.000000 
0.243935 0.969792 0.000000 
0.004843 0.702318 0.910873 
0.031239 0.481236 1.014009 
0.029887 0.543357 0.963414 
0.031051 0.493381 0.990077 
0.031650 0.464185 1.039085 
0.025904 0.720393 0.869097 
0.029944 0.541281 0.964142 
0.025691 0.723616 0.879255 
0.030342 0.529083 0.970700 
0.026200 0.724476 0.877126 
0.031297 0.499761 0.992507 
0.088401 0.000000 0.996085 
0.088401 0.000000 0.996085 
0.039731 0.000000 0.999210 
0.088401 0.000000 0.996085 
0.078280 0.000000 0.996931 
0.088401 0.000000 0.996085 
0.891815 0.452919 0.299049 
0.897897 0.447159 0.285605 
0.861175 0.488323 0.386683 
0.813897 0.574768 0.327766 
0.863707 0.493277 0.394801 
0.881446 0.464524 0.378297 
0.866771 0.502775 0.358554 
0.828436 0.567988 0.326004 
0.908822 0.430885 0.228209 
0.894583 0.447222 0.291422 
0.909839 0.431463 0.228495 
0.877689 0.499689 0.350062 
