0.420251 0.540584 0.965468 
0.213023 0.601576 0.879071 
0.299291 0.556394 0.911711 
0.301033 0.577704 0.908357 
0.542314 0.494765 0.989290 
0.161090 0.699848 0.979462 
0.162656 0.663770 0.936206 
0.241921 0.595554 0.895218 
0.348863 0.562109 0.928571 
0.305415 0.585452 0.921870 
0.274943 0.599261 0.926176 
0.302030 0.553511 1.060286 
0.217361 0.613772 0.896903 
0.363073 0.721549 0.882200 
0.407431 0.669570 0.745285 
0.407304 0.669959 0.745517 
0.443377 0.674869 0.766280 
0.368625 0.695405 0.750829 
0.370906 0.696546 0.752778 
0.378463 0.693537 0.753420 
0.369175 0.698461 0.753846 
0.418069 0.674901 0.755698 
0.430410 0.677400 0.763673 
0.752417 0.658687 0.000000 
0.782945 0.622091 0.000000 
0.795908 0.605418 0.000000 
0.752417 0.658687 0.000000 
0.755346 0.655326 0.000000 
0.759572 0.650423 0.000000 
0.752417 0.658687 0.000000 
0.876407 0.481571 0.000000 
0.779922 0.625877 0.000000 
0.857157 0.515055 0.000000 
0.729046 0.192201 0.828137 
0.794348 0.204636 0.714913 
0.859318 0.193638 0.756267 
0.783530 0.148789 0.769973 
0.732467 0.191988 0.806157 
0.757409 0.234390 0.722734 
0.776636 0.155966 0.757618 
0.734776 0.190072 0.764882 
0.735449 0.190392 0.765913 
0.736032 0.190410 0.766221 
0.736763 0.194126 0.832873 
0.798327 0.205665 0.719192 
0.738872 0.181031 0.760240 
0.736858 0.188579 0.809259 
0.737233 0.190374 0.767133 
0.768720 0.244222 0.724358 
0.756528 0.180373 0.769586 
0.737828 0.191326 0.768977 
0.815453 0.210051 0.730334 
0.902108 0.600600 0.580963 
0.714430 0.476822 0.680694 
0.733528 0.491063 0.672898 
0.686395 0.456087 0.760393 
0.694844 0.461969 0.759574 
0.785929 0.522900 0.666414 
0.659120 0.437811 0.814280 
0.663482 0.440518 0.860340 
0.669045 0.444390 0.798837 
0.784291 0.526891 0.655558 
0.664906 0.440438 0.860798 
0.592719 0.000000 0.805414 
0.691833 0.000000 0.722057 
0.603293 0.000000 0.797519 
0.642427 0.000000 0.766347 
0.603277 0.000000 0.797532 
0.625990 0.000000 0.779837 
0.595280 0.000000 0.803518 
0.805639 0.000000 0.592407 
0.704635 0.000000 0.709585 
0.901764 0.000000 0.432231 
0.824476 0.000000 0.565897 
0.727326 0.000000 0.686292 
0.900012 0.000000 0.435878 
0.865330 0.000000 0.501215 
0.890917 0.000000 0.454166 
0.923993 0.183121 0.574389 
0.921615 0.183532 0.577147 
0.923168 0.183037 0.578023 
0.926173 0.184440 0.580001 
0.147110 0.000000 0.989120 
0.199613 0.000000 0.979875 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.133521 0.000000 0.991046 
0.208252 0.000000 0.978075 
0.208252 0.000000 0.978075 
0.599344 0.800492 0.000000 
