0.000210 0.986433 
0.004997 0.950869 
0.013873 0.937048 
0.010078 0.949686 
0.010640 0.949998 
0.007319 0.953488 
0.070304 1.081116 
0.071454 1.018258 
0.072921 1.035233 
0.074627 1.045862 
0.079185 1.053650 
0.079511 1.060908 
0.096085 1.073315 
0.081885 1.079134 
0.094012 1.086398 
0.128546 1.109573 
0.076273 1.118807 
0.272924 1.301480 
0.306376 1.413838 
0.327667 1.407732 
0.342902 1.409994 
0.294581 1.413950 
0.339095 1.414761 
0.410149 1.351770 
0.423788 1.327924 
0.410455 1.330999 
0.413471 1.340779 
0.502651 1.323690 
0.524961 1.328630 
0.536178 1.290874 
0.552917 1.284776 
0.535292 1.298892 
0.606915 1.196736 
0.660454 1.326815 
0.689356 1.331100 
0.609610 1.418573 
0.760705 1.419819 
0.603586 1.423624 
0.603862 1.424274 
0.943015 1.365256 
0.953685 1.401587 
0.971978 1.310172 
1.010315 1.361848 
1.023301 1.344602 
1.046221 1.378820 
0.971196 1.395902 
1.012021 1.397413 
1.025492 1.406017 
1.026263 1.406251 
1.366456 1.399796 
1.221740 1.187027 
1.313425 1.240650 
1.409720 1.279757 
1.447193 1.260380 
1.548101 1.238673 
1.588942 1.144382 
1.596326 1.210696 
1.633396 1.112207 
1.635408 1.114287 
1.638032 1.117797 
1.728704 1.124198 
1.589120 0.713397 
1.692828 0.874749 
1.740139 0.780899 
1.762473 0.851672 
1.804175 0.820320 
1.825853 0.829557 
1.836793 0.886179 
1.867872 0.830002 
1.925164 0.806143 
1.935715 0.774076 
1.965908 0.783585 
1.613881 0.330767 
1.716169 0.372115 
1.717600 0.352419 
1.749639 0.379596 
1.798612 0.540603 
1.858726 0.417387 
1.879347 0.421530 
2.015392 0.452856 
2.081091 0.451576 
2.158111 0.477640 
2.232998 0.476908 
1.272771 0.112980 
1.317251 0.118646 
1.429716 0.150841 
1.438245 0.188923 
1.443483 0.140545 
1.475559 0.098415 
1.477558 0.101273 
1.559931 0.106480 
1.635872 0.143651 
1.725709 0.115401 
1.736625 0.114939 
1.001170 0.000069 
1.002167 0.000366 
1.007590 0.000555 
1.007810 0.000555 
1.009421 0.000709 
1.019116 0.001147 
