0.000000 0.999878 
0.009130 0.916044 
0.017633 0.889270 
0.025749 0.867036 
0.035460 0.853469 
0.044684 0.827202 
0.052305 0.821609 
0.057923 0.804219 
0.068469 0.793879 
0.071475 0.782473 
0.081970 0.768941 
0.083677 0.769202 
0.100998 0.760551 
0.112575 0.762135 
0.116927 0.718757 
0.125080 0.707104 
0.129913 0.695982 
0.148955 0.703934 
0.153571 0.692106 
0.158757 0.696253 
0.172955 0.696325 
0.173904 0.699630 
0.154931 0.699962 
0.155479 0.700825 
0.216378 0.665214 
0.220562 0.674627 
0.230175 0.662259 
0.228871 0.675673 
0.259900 0.658057 
0.269032 0.634977 
0.290373 0.658408 
0.298616 0.649884 
0.299400 0.640414 
0.315990 0.644516 
0.328060 0.624236 
0.331386 0.602559 
0.342005 0.597335 
0.354704 0.585754 
0.362774 0.580376 
0.371994 0.568947 
0.393637 0.581343 
0.395343 0.537033 
0.396603 0.534342 
0.403696 0.535050 
0.416055 0.510362 
0.431685 0.520128 
0.437335 0.511592 
0.444742 0.498115 
0.461184 0.491131 
0.471512 0.491094 
0.515214 0.504674 
0.520789 0.482220 
0.520995 0.463824 
0.528358 0.409306 
0.530770 0.411640 
0.530874 0.399538 
0.537391 0.416304 
0.561186 0.404939 
0.566883 0.409228 
0.567915 0.412260 
0.537251 0.416666 
0.648788 0.387701 
0.677287 0.404774 
0.690731 0.390916 
0.720792 0.385814 
0.731746 0.328779 
0.738472 0.359246 
0.745402 0.328441 
0.747170 0.334489 
0.763588 0.334756 
0.780803 0.313023 
0.783964 0.306134 
0.796587 0.297881 
0.804500 0.247670 
0.829091 0.250993 
0.829514 0.250864 
0.833572 0.250596 
0.837064 0.228389 
0.857348 0.230590 
0.896291 0.216603 
0.932508 0.222361 
0.946957 0.196914 
0.966530 0.200984 
0.935468 0.064788 
0.937389 0.064909 
0.941786 0.066350 
0.945168 0.065485 
0.946188 0.065448 
0.946966 0.066350 
0.947086 0.065367 
0.947328 0.065676 
0.947644 0.066538 
0.947755 0.066546 
0.953355 0.061768 
0.964722 0.035814 
0.965317 0.034682 
0.968290 0.024050 
0.974332 0.017951 
0.983442 0.009618 
1.000000 0.000000 
