0.000000 0.999878 
0.008659 0.928503 
0.018065 0.918666 
0.022377 0.908997 
0.028679 0.896294 
0.028679 0.896294 
0.066350 1.030959 
0.067494 0.957715 
0.072353 0.961127 
0.096093 0.942103 
0.097672 0.917396 
0.097835 0.925703 
0.098665 0.925859 
0.098409 0.931132 
0.103841 0.934184 
0.098004 0.951970 
0.104539 0.955160 
0.231707 1.088261 
0.239127 1.076061 
0.240682 1.040207 
0.251949 0.997089 
0.265861 1.000844 
0.280854 0.978725 
0.283139 0.972625 
0.308600 0.971409 
0.307047 0.985402 
0.298567 0.985517 
0.274128 0.996939 
0.412459 1.047497 
0.432461 1.050733 
0.457299 0.988087 
0.473078 1.002397 
0.474505 1.012042 
0.494360 1.020614 
0.533227 1.014252 
0.533724 0.919479 
0.534208 0.946371 
0.541284 0.881771 
0.567561 0.962096 
0.570214 0.853596 
0.621142 0.791768 
0.638988 0.814968 
0.659817 0.816939 
0.673187 0.797324 
0.684525 0.872423 
0.715966 0.858507 
0.702424 0.879429 
0.732955 0.882478 
0.702120 0.897960 
0.760810 0.898950 
1.018143 0.810036 
1.018493 0.792947 
1.034264 0.857807 
1.039014 0.851108 
1.043138 0.856009 
1.062471 0.848785 
1.085316 0.763610 
1.069460 0.838631 
1.135234 0.844192 
1.201180 0.821589 
1.278957 0.838286 
1.207849 0.695180 
1.236474 0.660248 
1.266434 0.661102 
1.274434 0.676573 
1.343142 0.621546 
1.385414 0.598556 
1.426354 0.626152 
1.427046 0.614897 
1.432026 0.607515 
1.484260 0.610413 
1.466103 0.616743 
1.353671 0.277375 
1.388421 0.284500 
1.391338 0.285092 
1.406359 0.288170 
1.428262 0.292657 
1.440835 0.295249 
1.448688 0.296872 
1.449084 0.296969 
1.461843 0.299544 
1.469270 0.301066 
1.471817 0.301589 
1.107997 0.069337 
1.111274 0.071825 
1.116030 0.070649 
1.122604 0.072277 
1.123113 0.091000 
1.125208 0.071906 
1.126744 0.072586 
1.127029 0.072020 
1.134795 0.072651 
1.137556 0.073588 
1.148011 0.073756 
0.996517 0.010079 
0.997606 0.004898 
0.998482 0.014140 
0.998578 0.014746 
0.999471 0.003554 
1.000000 0.000000 
