0.000022 1.000247 
0.000022 1.000248 
0.000152 1.001439 
0.000283 1.002056 
0.000937 1.008035 
0.000964 1.009000 
0.097366 1.381572 
0.116030 1.534634 
0.117046 1.507214 
0.123694 1.539011 
0.153987 1.632801 
0.124323 1.670986 
0.124637 1.672626 
0.153026 1.699362 
0.133336 1.722635 
0.151980 1.732027 
0.166931 1.797247 
0.564655 2.595461 
0.608433 2.839728 
0.644947 2.770504 
0.645793 2.783311 
0.651688 2.799459 
0.704078 2.811364 
0.677882 2.831530 
0.742644 2.848133 
0.664306 2.852901 
0.619321 2.876234 
0.686518 2.888767 
1.446371 2.499944 
1.486622 2.333283 
1.516041 3.476825 
1.556086 3.362609 
1.621139 3.503184 
1.758625 3.624747 
1.848640 3.261367 
1.897808 3.588276 
1.982553 3.448781 
2.088536 3.468878 
2.033412 3.552362 
1.743452 1.965959 
1.743730 1.809565 
1.757091 1.967298 
1.773511 2.049100 
1.780098 2.059101 
1.834701 2.119615 
1.885362 2.353332 
1.817773 2.373817 
2.110599 2.348816 
2.175191 2.315245 
2.191017 2.229391 
1.605797 1.250282 
1.717950 1.384804 
1.788364 1.401670 
1.798996 1.410003 
1.860230 1.280189 
1.870741 1.282208 
1.887083 1.231106 
1.911934 1.310442 
1.916533 1.315455 
1.988793 1.367627 
2.042737 1.383544 
1.134274 0.538409 
1.273532 0.732308 
1.274876 0.613725 
1.363813 0.545995 
1.376282 0.625169 
1.394786 0.664130 
1.411606 0.564889 
1.475789 0.624352 
1.597134 0.663467 
1.687656 0.696250 
1.524809 0.718310 
1.093351 0.349457 
1.126062 0.236481 
1.140851 0.244393 
1.197580 0.373760 
1.218569 0.264394 
1.219371 0.378926 
1.211665 0.379740 
1.517458 0.365951 
1.519900 0.321892 
1.668232 0.349254 
1.555628 0.375429 
1.062642 0.206715 
1.092044 0.090373 
1.104109 0.069760 
1.124106 0.108274 
1.139919 0.094335 
1.162648 0.113928 
1.181562 0.079538 
1.190200 0.080206 
1.213376 0.097836 
1.243181 0.083756 
1.282523 0.088791 
1.000339 0.000206 
1.000519 0.000433 
1.000556 0.000527 
1.000714 0.002346 
1.001221 0.002740 
1.003438 0.000972 
