0.000000 0.999878 
0.009292 0.911788 
0.017549 0.879243 
0.026151 0.857441 
0.034347 0.834800 
0.041392 0.819574 
0.050584 0.800603 
0.057663 0.783452 
0.067200 0.772832 
0.074784 0.753363 
0.083157 0.736586 
0.085991 0.729776 
0.097839 0.714242 
0.104858 0.714402 
0.110079 0.699854 
0.123204 0.692968 
0.129375 0.679560 
0.140274 0.672141 
0.144735 0.660184 
0.148222 0.649475 
0.158679 0.643439 
0.169612 0.631961 
0.177950 0.628378 
0.185123 0.625394 
0.195994 0.618123 
0.202226 0.605338 
0.208227 0.605231 
0.219661 0.591503 
0.230960 0.586136 
0.235790 0.566680 
0.239208 0.560871 
0.239280 0.561039 
0.265452 0.545510 
0.272702 0.544458 
0.273222 0.528872 
0.277978 0.518630 
0.293544 0.518296 
0.301297 0.506640 
0.313253 0.504985 
0.324121 0.489609 
0.324779 0.495469 
0.336972 0.475578 
0.339742 0.470337 
0.352749 0.454771 
0.359077 0.445793 
0.365321 0.444761 
0.370968 0.446386 
0.360971 0.448979 
0.418061 0.449273 
0.438479 0.438758 
0.446671 0.399968 
0.449504 0.401841 
0.451110 0.382124 
0.454890 0.385242 
0.456669 0.373434 
0.460053 0.371030 
0.466669 0.364600 
0.484585 0.355765 
0.491549 0.357782 
0.492322 0.357878 
0.491998 0.358143 
0.570145 0.345441 
0.574768 0.292473 
0.578533 0.310491 
0.582817 0.288892 
0.583558 0.294156 
0.584291 0.288508 
0.600859 0.288076 
0.600358 0.292955 
0.654150 0.275224 
0.665464 0.276070 
0.670721 0.273350 
0.720574 0.196867 
0.723507 0.190883 
0.726577 0.194633 
0.727237 0.195534 
0.727356 0.194837 
0.727538 0.198891 
0.727822 0.194487 
0.744016 0.187245 
0.767137 0.182065 
0.806115 0.178455 
0.812869 0.178941 
0.834318 0.153871 
0.842363 0.143752 
0.858629 0.147116 
0.906117 0.063652 
0.906791 0.063549 
0.907344 0.063197 
0.907598 0.063163 
0.907638 0.063256 
0.908526 0.063227 
0.908572 0.063226 
0.935189 0.058510 
0.939017 0.048769 
0.954175 0.040110 
0.960790 0.030047 
0.969832 0.019924 
0.982689 0.010019 
1.000000 0.000000 
