0.000000 0.340371 0.000302 0.359724 0.998351 0.996523 0.067359 0.959547 0.586718 0.999863 
0.000000 0.000798 0.002431 0.000185 0.999871 0.992573 0.342525 0.017215 0.999966 0.999991 
0.000000 0.582007 0.000087 0.615053 0.997423 0.998949 0.031677 0.993794 0.266220 0.999946 
0.000000 0.003748 0.001000 0.000032 0.999967 0.999909 0.873899 0.003325 0.999990 0.999999 
0.000000 0.000785 0.001200 0.000183 0.999867 0.991773 0.342787 0.016985 0.999967 0.981167 
0.000000 0.000798 0.022245 0.000185 0.999871 0.992573 0.342525 0.017215 0.999966 0.999991 
0.062851 0.098457 0.098641 0.098892 0.099017 0.098949 0.098930 0.098467 0.098763 0.098068 
0.069980 0.109434 0.109887 0.109663 0.109476 0.109867 0.109744 0.109641 0.109798 0.110260 
0.085564 0.133655 0.133909 0.134027 0.133826 0.133966 0.133837 0.133758 0.133915 0.133543 
0.098467 0.153555 0.153779 0.154143 0.154098 0.153944 0.153994 0.154365 0.154474 0.153808 
0.105730 0.165336 0.164949 0.165460 0.165484 0.165173 0.165392 0.164829 0.165684 0.164834 
0.107554 0.167576 0.167773 0.168321 0.168373 0.168000 0.168186 0.167888 0.168472 0.167730 
0.134125 0.208656 0.208779 0.209864 0.209719 0.209063 0.208801 0.208725 0.209236 0.208649 
0.138174 0.214959 0.215017 0.216183 0.215632 0.215310 0.215038 0.214964 0.215376 0.214888 
0.157655 0.244960 0.245032 0.245729 0.245701 0.245372 0.245032 0.243913 0.244945 0.244911 
0.165752 0.257428 0.257507 0.258008 0.258198 0.257865 0.257498 0.257471 0.257233 0.257389 
0.174577 0.271038 0.271105 0.271443 0.271726 0.271815 0.271088 0.271074 0.270628 0.270990 
0.198423 0.307264 0.307535 0.307567 0.305673 0.305909 0.307183 0.307541 0.307571 0.307176 
0.210949 0.325396 0.325454 0.325581 0.325499 0.324738 0.325362 0.325717 0.325639 0.325383 
0.216480 0.333347 0.333489 0.333494 0.333096 0.333148 0.333299 0.333580 0.333552 0.333311 
0.233238 0.357905 0.357868 0.358101 0.358018 0.358138 0.357673 0.358086 0.357683 0.357417 
0.247940 0.379719 0.379862 0.379943 0.379772 0.377806 0.379616 0.379954 0.379540 0.381066 
0.265226 0.404579 0.404424 0.404805 0.404506 0.404969 0.405435 0.404544 0.403665 0.403893 
0.277807 0.422180 0.422741 0.422875 0.422278 0.422445 0.422321 0.423060 0.421977 0.422127 
0.291772 0.442384 0.442573 0.442702 0.442529 0.442523 0.442530 0.442834 0.442235 0.442323 
0.292213 0.443010 0.442722 0.443329 0.443167 0.442818 0.443172 0.443330 0.442877 0.442859 
0.291772 0.442384 0.443044 0.442702 0.442529 0.442523 0.442530 0.442834 0.442235 0.442323 
0.291839 0.442440 0.441947 0.442716 0.442592 0.442300 0.442323 0.442729 0.442314 0.442309 
0.345409 0.518596 0.515430 0.516297 0.517240 0.514025 0.515890 0.517423 0.516601 0.517734 
