0.000000 0.999986 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 0.999953 
0.009133 0.014394 0.009006 0.013151 0.014033 0.014514 0.021657 0.013500 0.015314 0.010685 
0.017576 0.029168 0.027794 0.026237 0.020885 0.027927 0.028079 0.027360 0.028943 0.029652 
0.025862 0.038728 0.039226 0.041019 0.040237 0.042572 0.041569 0.039129 0.041020 0.041054 
0.033842 0.051830 0.051068 0.053149 0.055647 0.054251 0.052203 0.052488 0.053428 0.054182 
0.041582 0.065161 0.062896 0.064758 0.067410 0.065352 0.065636 0.065594 0.065480 0.066733 
0.049653 0.077185 0.075204 0.079328 0.077367 0.078600 0.078231 0.078084 0.078870 0.077834 
0.057594 0.091335 0.089101 0.090217 0.088553 0.090397 0.090433 0.090681 0.089648 0.091228 
0.064894 0.104249 0.101894 0.101148 0.101504 0.100945 0.101786 0.100968 0.101553 0.102439 
0.073046 0.113703 0.114581 0.114180 0.114275 0.113813 0.114346 0.114921 0.114257 0.115198 
0.078084 0.122638 0.122337 0.122109 0.122047 0.121657 0.122190 0.123044 0.122030 0.123024 
0.087673 0.141494 0.137329 0.137497 0.137086 0.137536 0.136929 0.138100 0.137010 0.138010 
0.095090 0.149320 0.148923 0.149397 0.148717 0.149816 0.148327 0.149745 0.148595 0.149600 
0.101876 0.159664 0.159492 0.159463 0.159326 0.159371 0.158789 0.159342 0.159167 0.158412 
0.109227 0.170926 0.170291 0.170856 0.170064 0.170098 0.170701 0.171480 0.170050 0.171394 
0.117549 0.183369 0.183092 0.184223 0.182926 0.183095 0.183638 0.184731 0.182917 0.184327 
0.122128 0.190633 0.190218 0.191088 0.190958 0.192072 0.190325 0.190113 0.190194 0.189823 
0.131918 0.205821 0.205169 0.206327 0.206158 0.206101 0.205445 0.205295 0.205429 0.204406 
0.139930 0.218002 0.217499 0.218100 0.218307 0.218264 0.217433 0.217627 0.217645 0.216917 
0.146424 0.228157 0.227949 0.227648 0.228743 0.227643 0.226739 0.228849 0.227097 0.228086 
0.153060 0.238027 0.238036 0.237641 0.238539 0.237829 0.237725 0.238821 0.237271 0.237343 
0.161353 0.250528 0.251323 0.251068 0.251242 0.250650 0.249573 0.250671 0.251010 0.250722 
0.169091 0.262335 0.262469 0.261719 0.262527 0.262535 0.261064 0.262510 0.262107 0.262453 
0.175972 0.272765 0.272978 0.272994 0.273036 0.272850 0.271547 0.273056 0.273458 0.272984 
0.183725 0.284556 0.284462 0.284620 0.284454 0.284621 0.283200 0.284926 0.284260 0.284788 
0.188344 0.291525 0.291515 0.291898 0.291506 0.291348 0.290164 0.291372 0.291524 0.291904 
0.198075 0.305696 0.306104 0.305927 0.306538 0.305953 0.305154 0.305652 0.305511 0.306275 
0.204936 0.315686 0.316389 0.315817 0.317135 0.316249 0.315784 0.315718 0.315372 0.316406 
0.212776 0.326796 0.327883 0.327767 0.328372 0.328956 0.328509 0.328442 0.326900 0.328120 
0.221210 0.339647 0.340530 0.340392 0.340773 0.341203 0.340525 0.340349 0.340281 0.340641 
0.227600 0.349334 0.350060 0.349990 0.350158 0.350439 0.349658 0.349467 0.349293 0.350090 
0.235552 0.361517 0.362318 0.361649 0.361804 0.361757 0.361140 0.361160 0.361324 0.361674 
0.240688 0.369176 0.370037 0.369634 0.369117 0.369288 0.368290 0.368733 0.368982 0.369123 
0.251382 0.384689 0.384804 0.386164 0.384934 0.384218 0.384074 0.384741 0.384871 0.384719 
0.257123 0.392901 0.393189 0.392784 0.393383 0.393071 0.392673 0.392793 0.392614 0.393072 
0.267886 0.408403 0.408636 0.408625 0.408200 0.408421 0.407814 0.408247 0.408092 0.408317 
0.274960 0.418649 0.418872 0.418196 0.418417 0.418353 0.418309 0.418517 0.418331 0.418442 
0.280911 0.427161 0.427328 0.427795 0.426939 0.426997 0.426902 0.426947 0.426820 0.426917 
0.285141 0.433337 0.433459 0.433969 0.433031 0.433072 0.433032 0.433096 0.432578 0.433014 
0.296153 0.449081 0.449198 0.448621 0.448875 0.448825 0.448738 0.448794 0.448502 0.449606 
0.302446 0.457405 0.457631 0.457275 0.457273 0.457433 0.456998 0.457194 0.457218 0.458376 
0.313025 0.472054 0.472227 0.472048 0.471943 0.472123 0.471852 0.471943 0.471798 0.472275 
0.317206 0.477942 0.477886 0.478037 0.477517 0.477874 0.477636 0.478003 0.477934 0.477767 
0.330379 0.496261 0.495958 0.496241 0.496209 0.495996 0.496058 0.496003 0.495985 0.496785 
0.334959 0.501923 0.502179 0.502092 0.501931 0.502424 0.502637 0.502034 0.502124 0.502043 
0.341335 0.510599 0.510866 0.510842 0.510648 0.511214 0.510636 0.510784 0.510886 0.510312 
0.350773 0.523660 0.523916 0.524017 0.523298 0.523666 0.524624 0.523299 0.523500 0.523520 
0.357304 0.531527 0.532835 0.532691 0.531892 0.532265 0.533319 0.531870 0.532159 0.532128 
0.371600 0.550940 0.551171 0.551289 0.550389 0.550853 0.551906 0.550420 0.550951 0.550941 
0.371349 0.550581 0.550795 0.550926 0.550924 0.550438 0.551559 0.548385 0.550569 0.550597 
0.383519 0.566751 0.566891 0.567112 0.566263 0.568051 0.567389 0.566527 0.566900 0.566258 
0.395660 0.581892 0.581992 0.582122 0.581529 0.582892 0.582295 0.581822 0.581525 0.581425 
0.405739 0.595002 0.595052 0.594924 0.594527 0.595196 0.595174 0.594852 0.594425 0.594418 
0.409672 0.600086 0.600119 0.600280 0.599582 0.600011 0.600164 0.599930 0.599457 0.599466 
0.421856 0.615312 0.615100 0.615293 0.615118 0.615450 0.615025 0.616175 0.614531 0.615582 
0.424286 0.618445 0.618452 0.618348 0.618077 0.619023 0.618098 0.618705 0.618153 0.617846 
0.440660 0.638012 0.637962 0.637756 0.638114 0.637902 0.637542 0.638514 0.638195 0.637641 
0.452451 0.652327 0.652264 0.653551 0.652586 0.652230 0.652743 0.652426 0.652689 0.652137 
0.452683 0.652602 0.652561 0.651671 0.652879 0.652577 0.651947 0.652692 0.653054 0.652436 
0.468272 0.671001 0.671175 0.670689 0.671849 0.671182 0.670451 0.671200 0.670821 0.671357 
0.469287 0.672244 0.672395 0.671910 0.673093 0.672179 0.671288 0.672413 0.672058 0.672594 
0.494200 0.700097 0.700623 0.701762 0.700474 0.700625 0.700089 0.701129 0.701454 0.700683 
0.505077 0.711800 0.713229 0.713229 0.712551 0.713062 0.712565 0.712989 0.713218 0.712699 
0.505790 0.712575 0.714294 0.714102 0.713388 0.713421 0.713305 0.713744 0.713652 0.713873 
0.533520 0.743368 0.743510 0.743649 0.743928 0.743333 0.743252 0.743382 0.743557 0.743199 
0.534630 0.744464 0.744661 0.744785 0.744961 0.744894 0.744466 0.744557 0.744806 0.744384 
0.534864 0.744722 0.744921 0.745038 0.745412 0.745149 0.744716 0.744806 0.745043 0.744636 
0.547629 0.756711 0.757974 0.757901 0.758314 0.758171 0.758014 0.758014 0.757999 0.757955 
0.558582 0.767710 0.768890 0.769109 0.769091 0.769089 0.769811 0.769131 0.769082 0.769167 
0.563903 0.773151 0.774259 0.774081 0.774318 0.774900 0.774723 0.774261 0.774522 0.774377 
0.574579 0.784466 0.785156 0.785128 0.785499 0.784688 0.784337 0.784479 0.785003 0.784792 
0.585656 0.795558 0.796385 0.796315 0.795779 0.795722 0.795392 0.795549 0.796149 0.795997 
0.599723 0.807378 0.810090 0.807297 0.808097 0.808393 0.807728 0.809110 0.811184 0.808443 
0.665740 0.865403 0.865143 0.865374 0.865184 0.865544 0.865509 0.865105 0.865301 0.865284 
0.661902 0.862235 0.862265 0.862508 0.862088 0.862581 0.862679 0.861968 0.862411 0.862348 
0.671233 0.869938 0.869263 0.869474 0.869615 0.869380 0.869559 0.869593 0.869437 0.869487 
0.664536 0.864045 0.864194 0.864473 0.863968 0.864495 0.864625 0.864841 0.864379 0.864365 
0.661439 0.861780 0.861925 0.862162 0.861672 0.862242 0.862338 0.862648 0.862062 0.861871 
0.671480 0.869491 0.869539 0.869814 0.869401 0.870599 0.869774 0.869813 0.870276 0.869829 
0.685552 0.880704 0.880499 0.880964 0.879886 0.880038 0.879798 0.879951 0.880456 0.880746 
0.699673 0.889659 0.890760 0.890645 0.890946 0.889806 0.890498 0.889755 0.890675 0.891188 
0.711693 0.899212 0.899596 0.899239 0.900901 0.898369 0.899181 0.897751 0.898887 0.900177 
0.719610 0.904450 0.904965 0.904530 0.906418 0.903556 0.904465 0.901388 0.904124 0.904645 
0.752856 0.924613 0.923729 0.925441 0.925588 0.925179 0.923586 0.926673 0.926231 0.925405 
0.753373 0.924907 0.924048 0.925729 0.925914 0.926986 0.924013 0.926965 0.926521 0.925749 
0.768122 0.932984 0.932737 0.933636 0.934157 0.934997 0.934180 0.934911 0.934346 0.933514 
0.795322 0.947879 0.948763 0.948220 0.949358 0.949771 0.948628 0.949616 0.948776 0.947836 
0.795322 0.947879 0.948763 0.948220 0.949358 0.949771 0.948628 0.949616 0.948776 0.944869 
0.811666 0.955622 0.957009 0.955766 0.956630 0.957124 0.956221 0.956345 0.956464 0.954841 
0.822994 0.960577 0.962285 0.960821 0.961656 0.961954 0.961575 0.961107 0.963582 0.959710 
0.849317 0.971489 0.972801 0.972255 0.972633 0.972815 0.971932 0.971966 0.972777 0.971921 
0.855566 0.973934 0.975217 0.974764 0.975073 0.975204 0.974339 0.974965 0.975337 0.974509 
0.879979 0.982201 0.982648 0.982233 0.982152 0.982497 0.982142 0.982157 0.982675 0.981983 
0.890355 0.984721 0.985263 0.985098 0.986342 0.985194 0.984799 0.984513 0.985333 0.985500 
0.906639 0.989610 0.991803 0.989075 0.988915 0.989397 0.988693 0.989453 0.989067 0.988697 
0.923521 0.992955 0.992442 0.992807 0.992102 0.997077 0.992896 0.992754 0.992484 0.992356 
0.943086 0.995990 0.995553 0.995958 0.995414 0.998938 0.996045 0.995289 0.995575 0.995620 
0.960871 0.997315 0.998166 0.997678 0.997882 0.998057 0.999045 0.998384 0.998871 0.998112 
0.980114 0.999674 0.999474 0.999727 0.999857 0.999662 0.999659 0.999537 0.999502 0.999732 
1.000000 1.000000 1.000000 0.000000 0.000000 1.000000 0.999999 1.000000 1.000000 1.000000 
